Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
762	:	1778566766.117	    28.063	0	13010	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_30.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 30
763	:	1778566766.327	    28.930	0	13505	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_40.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 40
764	:	1778566767.811	    28.608	0	13851	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_50.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 50
766	:	1778566774.588	    29.950	0	14415	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_80.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 80
765	:	1778566774.579	    31.365	0	14471	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_60.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 60
767	:	1778566784.826	    31.120	0	13364	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_100.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 100
768	:	1778566788.544	    30.350	0	13699	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_120.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 120
769	:	1778566791.585	    29.323	0	13188	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_150.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 150
770	:	1778566794.188	    28.216	0	12930	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.5_None_220.html --days_holding 7 --top_percentile 0.5 --bottom_percentile None --days_momentum 220
771	:	1778566795.270	    35.328	0	16562	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_3.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 3
772	:	1778566796.433	    35.072	0	16390	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_5.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 5
773	:	1778566804.552	    31.800	0	16216	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_7.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 7
774	:	1778566805.955	    33.662	0	16392	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_14.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 14
775	:	1778566815.957	    32.420	0	16186	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_21.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 21
776	:	1778566818.903	    32.788	0	16469	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_30.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 30
777	:	1778566820.922	    32.239	0	16393	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_40.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 40
778	:	1778566822.421	    32.519	0	16424	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_50.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 50
779	:	1778566830.609	    32.482	0	16524	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_60.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 60
780	:	1778566831.519	    32.698	0	16964	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_80.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 80
781	:	1778566836.369	    31.511	0	16163	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_100.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 100
782	:	1778566839.628	    29.552	0	15788	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_120.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 120
783	:	1778566848.390	    29.855	0	14852	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_150.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 150
785	:	1778566853.169	    27.281	0	13562	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_3.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 3
784	:	1778566851.706	    28.866	0	14410	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.5_220.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.5 --days_momentum 220
786	:	1778566854.956	    27.000	0	13724	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_5.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 5
787	:	1778566863.101	    23.721	0	12747	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_7.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 7
788	:	1778566864.232	    25.123	0	12914	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_14.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 14
789	:	1778566867.888	    25.519	0	12514	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_21.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 21
790	:	1778566869.190	    24.871	0	12523	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_30.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 30
791	:	1778566878.254	    25.370	0	12876	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_40.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 40
792	:	1778566880.457	    24.833	0	12970	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_50.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 50
793	:	1778566880.583	    24.906	0	13080	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_60.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 60
794	:	1778566881.967	    25.295	0	12969	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_80.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 80
795	:	1778566886.831	    25.930	0	13076	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_100.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 100
796	:	1778566889.366	    26.929	0	13587	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_120.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 120
797	:	1778566893.422	    26.337	0	13021	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_150.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 150
798	:	1778566894.071	    26.018	0	12769	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.25_220.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.25 --days_momentum 220
799	:	1778566903.634	    24.552	0	12380	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_3.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 3
801	:	1778566905.498	    24.689	0	12329	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_7.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 7
800	:	1778566905.301	    24.885	0	12471	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_5.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 5
802	:	1778566907.272	    24.672	0	12129	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_14.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 14
803	:	1778566912.774	    23.815	0	12347	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_21.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 21
804	:	1778566916.303	    22.748	0	12331	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_30.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 30
805	:	1778566919.769	    22.720	0	11645	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_40.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 40
806	:	1778566920.096	    22.587	0	11660	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_50.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 50
807	:	1778566928.193	    24.264	0	12339	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_7_0.75_0.1_60.html --days_holding 7 --top_percentile 0.75 --bottom_percentile 0.1 --days_momentum 60
